order_id,product_id,add_to_cart_order,reordered
3254651,43713,21,0
3255035,30391,1,1
3255035,7500,2,1
3255035,43891,3,0
3255035,8277,4,0
3255035,31553,5,1
3255035,9159,6,0
3255035,44912,7,0
3255035,28522,8,0
3255035,22627,9,0
3255035,42421,10,0
3255035,5878,11,0
3255035,12845,12,0
3255035,26209,13,1
3255035,5450,14,1
3255035,28289,15,0
3255035,17794,16,0
3255458,31808,1,1
3256394,35510,1,0
3256394,44987,2,0
3256394,33000,3,1
3256710,11408,1,1
3256710,47766,2,1
3256710,21137,3,1
3256710,17027,4,1
3257088,32403,1,1
3257088,22610,2,1
3257088,20518,3,1
3257088,16953,4,0
3257464,27845,1,1
3257464,19057,2,1
3257464,13176,3,1
3257464,16048,4,1
3257487,5451,1,1
3257487,47766,2,1
3257487,24852,3,1
3257487,25890,4,1
3257487,25146,5,1
3257487,47626,6,1
3257487,29487,7,1
3257487,28934,8,1
3257487,21903,9,1
3257487,34466,10,1
3257487,33352,11,1
3257487,32652,12,0
3257487,33731,13,1
3257487,27695,14,0
3257575,30057,1,0
3257575,20378,2,0
3257575,46945,3,0
3257575,37722,4,0
3257575,24852,5,1
3257575,23056,6,0
3257575,5618,7,0
3257575,38277,8,0
3257575,33394,9,1
3257575,16489,10,1
3257575,22619,11,0
3257634,39884,1,1
3257634,3407,2,1
3257634,502,3,0
3257634,4030,4,0
3257760,21505,1,1
3257760,41401,2,1
3257760,22025,3,1
3257760,21300,4,1
3257760,7970,5,1
3257760,35689,6,1
3257760,15412,7,1
3257760,27104,8,1
3257791,49683,1,1
3257791,28601,2,1
3257791,17902,3,1
3257791,12845,4,1
3257791,4920,5,1
3257791,31932,6,1
3257791,32839,7,1
3257791,47862,8,1
3257791,27344,9,1
3257791,35108,10,1
3257791,44422,11,1
3257791,26604,12,0
3257791,28325,13,0
3257791,42615,14,1
3257791,20734,15,0
3257791,31893,16,0
3257791,38419,17,0
3257791,17794,18,1
3257791,29662,19,0
3258179,40604,1,1
3258179,27845,2,1
3258179,5438,3,1
3258179,49215,4,0
3258179,38273,5,1
3258179,24235,6,0
3258179,41165,7,0
3258179,23645,8,0
3258179,2825,9,0
3258179,26790,10,1
3258179,9598,11,1
3258179,7821,12,0
3258179,16995,13,1
3258179,22963,14,0
3258533,47977,1,1
3258533,47626,2,1
3258533,35855,3,0
3258533,19019,4,0
3258533,48357,5,0
3258533,43129,6,0
3258772,3957,1,1
3258772,35951,2,1
3258772,47156,3,1
3258772,8021,4,0
3258772,11760,5,1
3258772,43040,6,0
3258772,27845,7,1
3258772,1804,8,0
3258772,23537,9,1
3258772,2992,10,1
3258772,8075,11,1
3258772,14267,12,0
3258997,47766,1,1
3258997,24852,2,1
3258997,24964,3,1
3258997,44632,4,1
3258997,14992,5,0
3258997,28278,6,0
3258997,47526,7,1
3258997,4086,8,0
3258997,30169,9,0
3258997,21616,10,1
3258997,23165,11,0
3258997,36389,12,0
3258997,40604,13,1
3258997,21405,14,1
3259525,19348,1,1
3259525,47766,2,1
3259525,9507,3,1
3259525,28204,4,1
3259525,44116,5,1
3259525,35503,6,1
3259525,43662,7,1
3259525,31343,8,1
3259525,41844,9,1
3259525,19678,10,1
3259525,19816,11,1
3259525,40001,12,1
3259525,41165,13,1
3259525,30850,14,1
3259525,44632,15,1
3259525,34497,16,1
3259525,15074,17,0
3259525,45842,18,0
3259525,31717,19,0
3259525,3376,20,0
3259525,8518,21,0
3259525,46979,22,0
3260184,14852,1,1
3260184,10032,2,1
3260184,3377,3,0
3260184,24097,4,1
3260184,35458,5,0
3260184,3308,6,0
3260184,23383,7,1
3260184,25588,8,1
3260184,7151,9,0
3260184,38051,10,0
3260184,44987,11,0
3260184,17008,12,1
3260184,6193,13,0
3260184,33091,14,0
3260184,3880,15,1
3260184,34106,16,1
3260184,46413,17,1
3260184,39162,18,1
3260184,11182,19,1
3260184,22849,20,1
3260184,42265,21,0
3260184,26604,22,1
3260184,27966,23,1
3260184,33950,24,1
3260194,24668,1,1
3260194,24852,2,1
3260194,2091,3,1
3260194,26209,4,1
3260194,33000,5,1
3260194,5438,6,0
3260330,18747,1,1
3260330,33198,2,0
3260330,40470,3,0
3260330,5258,4,0
3260330,41729,5,0
3260371,790,1,1
3260371,9076,2,1
3260371,48491,3,1
3260371,41771,4,1
3260371,47862,5,1
3260371,39485,6,1
3260371,44443,7,1
3260371,27240,8,1
3260371,4066,9,0
3260371,47626,10,1
3260371,21295,11,0
3260371,8006,12,0
3260371,8424,13,0
3260371,33401,14,1
3260372,47766,1,1
3260372,27521,2,1
3260372,10621,3,0
3260372,49383,4,1
3260372,36389,5,1
3260372,13176,6,1
3260372,10246,7,1
3260372,21616,8,1
3260372,49683,9,1
3260372,29675,10,0
3260372,42719,11,1
3260372,39877,12,1
3260662,37645,1,1
3261091,14947,1,1
3261091,30391,2,1
3261091,18811,3,1
3261091,35628,4,1
3261091,13176,5,1
3261091,37646,6,1
3261091,40310,7,1
3261091,27690,8,1
3261091,18523,9,1
3261091,21083,10,1
3261091,44989,11,1
3261091,13113,12,1
3261091,9666,13,1
3261091,10369,14,1
3261091,2825,15,1
3261091,42768,16,1
3261091,47900,17,1
3261091,26431,18,1
3261091,41844,19,1
3261091,33000,20,1
3261091,43713,21,1
3261091,13740,22,1
3261091,19706,23,0
3261091,8012,24,1
3261091,9807,25,1
3261091,41909,26,1
3261091,47977,27,1
3261091,23375,28,0
3261091,47209,29,1
3261091,18234,30,1
3261091,17600,31,1
3261091,6873,32,1
3261091,46667,33,1
3261091,23516,34,1
3261091,22935,35,0
3261091,16797,36,0
3261091,8854,37,0
3261091,2664,38,0
3261091,6649,39,0
3261091,21010,40,0
3261091,44449,41,0
3261091,23400,42,0
3261091,14477,43,0
3261091,17454,44,0
3261138,16349,1,0
3261138,9472,2,0
3261138,38739,3,1
3261138,48825,4,1
3261138,36070,5,1
3261138,8518,6,0
3261207,17191,1,1
3261207,33754,2,1
3261207,22124,3,1
3261207,9839,4,0
3261207,34358,5,1
3261207,34126,6,0
3261207,37646,7,0
3261207,44683,8,0
3261207,48679,9,0
3261207,44449,10,1
3261207,4605,11,1
3261207,5240,12,0
3261207,29370,13,0
3261209,3957,1,1
3261209,13176,2,1
3261209,47766,3,1
3261209,4920,4,1
3261209,24534,5,0
3261209,26165,6,1
3261209,33279,7,1
3261209,29898,8,1
3261209,11440,9,1
3261495,33198,1,1
3261495,25931,2,1
3261495,39928,3,1
3261495,14870,4,1
3261495,24768,5,0
3261495,16325,6,0
3261495,13231,7,0
3261495,47626,8,0
3261495,18963,9,0
3261495,29752,10,0
3261495,31553,11,0
3261495,31853,12,0
3261495,28058,13,0
3261495,16168,14,1
3261495,19821,15,1
3261495,20876,16,1
3261495,48335,17,0
3261495,45007,18,1
3261714,26604,1,1
3261714,24852,2,1
3261714,47766,3,1
3261714,15290,4,1
3261714,30391,5,0
3261714,34466,6,1
3261714,16759,7,1
3261714,10749,8,0
3261714,29370,9,1
3261714,16797,10,1
3261724,49235,1,1
3261724,35951,2,1
3261724,32579,3,1
3261724,30066,4,1
3261724,25659,5,1
3261724,35750,6,1
3261724,9366,7,1
3261724,43999,8,1
3261724,20878,9,1
3261724,24686,10,1
3261724,8277,11,1
3261724,5334,12,1
3261724,36322,13,0
3261830,47766,1,1
3261830,35221,2,1
3261830,20842,3,1
3261830,37646,4,1
3261830,41787,5,1
3261830,30640,6,1
3261830,27966,7,1
3261830,20119,8,0
3261830,14947,9,0
3261830,31869,10,0
3262097,432,1,1
3262097,5663,2,1
3262097,11824,3,1
3262097,24115,4,1
3262097,14067,5,1
3262097,11440,6,1
3262097,19057,7,0
3262157,5785,1,1
3262157,36929,2,1
3262157,11140,3,1
3262157,34126,4,1
3262157,31717,5,1
3262157,17284,6,1
3262157,19678,7,0
3262299,287,1,1
3262299,47626,2,1
3262299,32712,3,1
3262299,44116,4,1
3262299,35221,5,1
3262299,13767,6,0
3262299,23492,7,1
3262299,12564,8,1
3262299,43875,9,1
3262299,38192,10,0
3262299,21737,11,0
3262299,33772,12,1
3262299,30696,13,1
3262299,186,14,0
3262299,46673,15,0
3262299,31150,16,0
3262299,29526,17,0
3262299,31564,18,1
3262299,48158,19,0
3262299,30036,20,0
3262299,39275,21,1
3262299,27676,22,1
3262299,27330,23,0
3262299,21015,24,0
3262384,7021,1,0
3262384,10749,2,1
3262384,22935,3,1
3262384,24964,4,0
3262384,41544,5,0
3262384,26307,6,0
3262384,25005,7,0
3262384,44628,8,0
3262384,33401,9,0
3262384,37892,10,0
3262384,18918,11,0
3262384,18370,12,0
3262384,41588,13,0
3262384,4493,14,1
3262384,21903,15,1
3262384,13176,16,1
3262384,45066,17,1
3262384,44359,18,0
3262384,48679,19,0
3262384,8518,20,1
3262384,35951,21,1
3262384,5612,22,1
3262384,47912,23,0
3262384,26131,24,0
3262384,11374,25,0
3262680,18531,1,1
3262680,1299,2,1
3262680,14872,3,1
3262680,18413,4,1
3262680,2581,5,1
3262680,3094,6,1
3262680,2399,7,1
3262680,21137,8,1
3262680,20119,9,1
3262680,34584,10,1
3262680,26512,11,1
3263267,5632,1,1
3263267,19674,2,0
3263267,13255,3,0
3263267,33671,4,1
3263267,8390,5,0
3263408,3916,1,0
3263408,19190,2,0
3263408,28216,3,0
3263408,19671,4,0
3263566,11888,1,1
3263566,21927,2,1
3263566,47885,3,1
3263566,39928,4,1
3263566,13730,5,0
3263566,436,6,0
3263566,30450,7,0
3263655,31720,1,0
3263655,16570,2,1
3263655,16508,3,1
3263655,17600,4,0
3263655,6348,5,1
3263655,30233,6,1
3263655,17706,7,1
3263655,23029,8,1
3263655,6656,9,1
3263655,12341,10,1
3263655,45007,11,1
3263655,13176,12,1
3263655,35715,13,1
3263655,2452,14,1
3263655,39947,15,1
3263655,44632,16,1
3263655,27156,17,1
3263655,21137,18,1
3263655,27966,19,1
3263655,37766,20,0
3263812,24852,1,1
3263812,47630,2,1
3263812,27086,3,1
3263812,23909,4,1
3263812,5077,5,0
3263812,26497,6,0
3263812,28204,7,0
3263812,20118,8,0
3263812,5794,9,0
3263812,23622,10,1
3263812,16616,11,1
3263812,11068,12,0
3263812,23879,13,1
3264814,4210,1,1
3264814,2609,2,0
3264814,34320,3,0
3264814,38370,4,0
3264814,22309,5,0
3264931,6291,1,1
3264931,26856,2,1
3264931,45763,3,0
3264931,8025,4,0
3264931,38249,5,0
3264931,40377,6,0
3265398,26889,1,1
3265398,40562,2,1
3265398,31717,3,1
3265398,1724,4,0
3265398,28767,5,0
3265398,17191,6,1
3265398,26923,7,0
3265436,93,1,0
3265436,47209,2,1
3265436,21137,3,1
3265436,26604,4,1
3265436,13176,5,1
3265436,21174,6,0
3265436,43713,7,0
3265436,18441,8,0
3265436,45603,9,0
3265436,48559,10,1
3265436,20794,11,0
3265436,30776,12,0
3265436,29898,13,0
3265436,31927,14,0
3265436,39619,15,0
3265436,33647,16,0
3265436,2664,17,0
3265436,9687,18,0
3265436,47900,19,0
3265436,43262,20,0
3265436,10385,21,1
3265436,44359,22,0
3265436,36746,23,0
3265436,46990,24,0
3265673,22247,1,0
3265673,31553,2,0
3265673,31605,3,0
3265673,34428,4,0
3265673,9955,5,0
3265714,27845,1,1
3265714,6532,2,0
3265714,4793,3,0
3265714,1199,4,0
3265714,27925,5,0
3265714,43122,6,1
3265714,30391,7,1
3265714,39877,8,1
3265714,5603,9,0
3265714,24492,10,1
3266503,24184,1,1
3266503,46676,2,1
3266503,17191,3,1
3266503,29926,4,1
3266503,2295,5,1
3266503,28842,6,1
3266503,16797,7,1
3266503,16182,8,1
3266503,28342,9,1
3266503,44570,10,1
3266503,11068,11,1
3266503,45066,12,1
3266503,8424,13,1
3266503,9810,14,1
3266503,4605,15,1
3266503,20114,16,1
3266503,26209,17,1
3266769,38511,1,1
3266769,23322,2,1
3266769,32712,3,0
3266769,30309,4,0
3266769,33198,5,1
3266769,24838,6,1
3266769,43363,7,1
3266769,20478,8,0
3266769,32684,9,0
3266769,17552,10,0
3266769,12209,11,0
3266769,6550,12,0
3266769,18895,13,1
3266769,21783,14,0
3266769,34459,15,0
3266920,18880,1,1
3266920,16759,2,0
3266920,19003,3,0
3266920,42736,4,1
3266920,18465,5,0
3266920,43076,6,0
3266920,42625,7,0
3267002,13535,1,1
3267002,49235,2,1
3267002,6184,3,0
3267002,13575,4,1
3267002,20395,5,1
3267002,48812,6,0
3267002,38768,7,1
3267002,32211,8,1
3267002,12078,9,0
3267002,20776,10,1
3267319,17454,1,1
3267319,45007,2,0
3267319,15016,3,0
3267319,7863,4,1
3267319,28862,5,0
3267319,9515,6,1
3267319,162,7,0
3267319,18770,8,0
3267319,27548,9,0
3267319,34448,10,0
3267319,43394,11,1
3267319,5322,12,1
3267319,4920,13,0
3267319,40706,14,0
3267319,10749,15,0
3267319,25246,16,0
3267319,27423,17,0
3267319,19678,18,1
3267319,34513,19,0
3267319,22935,20,1
3267319,24964,21,1
3267319,47966,22,0
3267319,13176,23,0
3267319,46654,24,0
3267319,15842,25,0
3267319,21903,26,0
3267319,21137,27,1
3267319,32717,28,1
3267319,9839,29,0
3267319,43961,30,1
3267439,3006,1,1
3267439,18818,2,1
3267439,27362,3,1
3267439,27966,4,1
3267439,11689,5,1
3267439,9422,6,1
3267439,42814,7,1
3267439,30391,8,1
3267439,22823,9,1
3267439,4285,10,0
3267439,37317,11,0
3267439,37,12,1
3267439,32691,13,0
3267439,21616,14,0
3267439,8518,15,1
3267449,12606,1,1
3267449,26910,2,1
3267449,27239,3,0
3267449,32102,4,0
3267449,37733,5,0
3267449,27278,6,1
3267449,27522,7,1
3267449,43601,8,0
3267449,36431,9,1
3267449,32740,10,0
3267449,30316,11,0
3267449,4656,12,0
3267565,47209,1,1
3267565,30776,2,1
3267565,45603,3,1
3267565,19894,4,1
3267565,6287,5,1
3267565,32828,6,1
3267565,39055,7,0
3267565,41331,8,0
3267565,45007,9,1
3267565,22935,10,1
3267565,21195,11,0
3267565,38159,12,0
3267565,5876,13,1
3267565,27521,14,1
3267565,29668,15,0
3267565,43136,16,0
3267565,18026,17,0
3267565,11063,18,0
3267565,41515,19,0
3267565,20383,20,0
3267565,4781,21,0
3267565,3583,22,0
3267565,10166,23,0
3267888,48186,1,1
3267888,27086,2,1
3267888,49235,3,1
3267951,47766,1,1
3267951,9430,2,1
3267951,39475,3,1
3267951,1158,4,0
3267951,24964,5,1
3267951,25890,6,1
3267951,38273,7,0
3267951,8574,8,1
3267951,3951,9,1
3267951,21783,10,0
3268094,17631,1,1
3268094,4778,2,1
3268094,32511,3,0
3268094,4174,4,1
3268094,5236,5,1
3268094,7478,6,0
3268094,10151,7,1
3268094,1582,8,0
3268094,26283,9,0
3268094,21057,10,0
3268094,25679,11,0
3268094,33129,12,1
3268094,30157,13,0
3268094,36689,14,0
3268094,13176,15,0
3268094,9901,16,0
3268094,29153,17,0
3268094,46976,18,0
3268094,18778,19,0
3268094,6550,20,0
3268094,2945,21,0
3268094,25052,22,0
3268094,13974,23,0
3268094,10246,24,0
3268094,5605,25,0
3268094,22275,26,0
3268094,455,27,0
3268094,18616,28,0
3268094,45761,29,0
3268094,34283,30,1
3268094,14862,31,0
3268094,22619,32,0
3268094,35748,33,1
3268094,13237,34,0
3268094,49284,35,0
3268094,31535,36,0
3268094,19389,37,0
3268094,36793,38,0
3268094,20711,39,0
3268512,24852,1,1
3268512,17758,2,0
3268512,40935,3,0
3268512,3919,4,1
3268512,40586,5,1
3268512,11265,6,1
3268512,14104,7,1
3268933,23537,1,0
3268933,42736,2,0
3268933,4562,3,1
3268933,43961,4,0
3268933,47766,5,1
3268933,44765,6,0
3268933,48239,7,0
3268933,45364,8,0
3268933,38988,9,0
3268933,14647,10,1
3268933,20619,11,0
3268933,8382,12,0
3268933,45771,13,0
3268933,46708,14,0
3268933,24852,15,0
3268933,24184,16,0
3269178,5157,1,1
3269178,49463,2,0
3269178,31759,3,0
3269206,28986,1,1
3269206,18362,2,1
3269206,38847,3,1
3269206,21171,4,0
3269206,5258,5,0
3269206,32360,6,1
3269206,3835,7,1
3269206,40392,8,0
3269206,6160,9,0
3269206,20068,10,0
3269288,38739,1,1
3269288,26128,2,1
3269288,39877,3,1
3269288,21019,4,1
3269288,46909,5,0
3269328,28871,1,0
3269328,41148,2,1
3269328,23102,3,1
3269328,43263,4,1
3269328,5725,5,1
3269328,30062,6,1
3269328,14863,7,0
3269328,4673,8,1
3269328,6334,9,1
3269328,28517,10,0
3269328,8596,11,0
3269328,16254,12,0
3269328,46522,13,1
3269328,31486,14,0
3269929,21115,1,1
3269929,21330,2,1
3269929,2408,3,0
3270232,15349,1,0
3270232,45608,2,0
3270232,21137,3,0
3270232,2099,4,0
3270232,5876,5,1
3270232,33198,6,1
3270232,18288,7,0
3270232,39094,8,0
3270232,32177,9,1
3270232,33443,10,0
3270526,20760,1,0
3270526,41787,2,0
3270526,41658,3,1
3270526,47042,4,0
3270526,24852,5,0
3270605,13176,1,1
3270605,47209,2,1
3270605,19057,3,1
3270605,42265,4,1
3270605,30489,5,1
3270605,3481,6,1
3270605,35363,7,1
3270605,14309,8,0
3270841,33147,1,0
3270841,8048,2,0
3270841,38300,3,0
3270841,18923,4,0
3270841,23288,5,0
3270917,43295,1,0
3270917,13712,2,0
3270917,48523,3,1
3270917,16965,4,1
3270917,4920,5,1
3270917,41678,6,1
3270917,31640,7,1
3270917,9422,8,0
3270917,17794,9,0
3270917,13147,10,1
3270917,5303,11,0
3270917,24253,12,1
3271577,34619,1,0
3271577,28371,2,1
3271577,30532,3,1
3271577,35042,4,1
3271577,40310,5,1
3271577,41133,6,1
3271577,47962,7,0
3272531,20421,1,0
3272531,42728,2,0
3272531,2064,3,0
3272608,24852,1,1
3272608,47766,2,0
3272608,22888,3,0
3272608,7806,4,0
3272608,18370,5,0
3272608,21938,6,0
3272608,27104,7,0
3272608,5550,8,0
3272608,27966,9,0
3272608,8518,10,0
3272608,21295,11,0
3272608,16145,12,0
3272810,6508,1,0
3272810,1194,2,1
3272810,21249,3,0
3272810,29256,4,0
3272810,21903,5,1
3272810,47626,6,1
3272810,34969,7,0
3272810,13440,8,0
3272810,39558,9,1
3272837,24852,1,1
3272837,16797,2,1
3272837,33636,3,1
3272837,21872,4,1
3272837,46584,5,1
3272837,48666,6,0
3272837,38192,7,0
3272837,28378,8,0
3272837,34134,9,0
3272837,43875,10,0
3272837,31293,11,1
3272837,24834,12,0
3272837,40174,13,1
3272837,2180,14,0
3272837,30599,15,0
3272837,8277,16,0
3272837,28912,17,0
3272837,20995,18,1
3273077,6184,1,1
3273077,36051,2,1
3273077,19660,3,1
3273077,11135,4,1
3273077,44853,5,1
3273077,14159,6,1
3273077,33768,7,0
3273077,29363,8,1
3273077,8048,9,1
3273077,17044,10,1
3273095,41844,1,1
3273095,39190,2,1
3273095,7123,3,0
3273095,5748,4,0
3273699,26856,1,1
3273699,18465,2,1
3273699,27104,3,0
3273699,25890,4,0
3273699,9337,5,1
3273699,42342,6,1
3273699,30820,7,0
3273714,31102,1,1
3273714,35951,2,1
3274164,2471,1,1
3274164,26949,2,1
3274164,36724,3,1
3274164,21903,4,1
3274164,48104,5,1
3274164,27104,6,1
3274164,46667,7,1
3274164,49383,8,1
3274164,41149,9,1
3274164,30707,10,1
3274164,42828,11,0
3274164,24489,12,1
3274164,40178,13,0
3274164,29263,14,0
3274164,24265,15,0
3274164,19048,16,1
3274164,5451,17,1
3274173,18610,1,1
3274173,29372,2,0
3274173,25718,3,1
3274173,47473,4,1
3274173,28030,5,1
3274173,28619,6,0
3274173,29794,7,0
3274453,13772,1,1
3274453,12720,2,0
3274453,36267,3,1
3274453,27941,4,0
3274453,9755,5,1
3274453,8555,6,0
3274453,22296,7,0
3274453,4411,8,1
3274453,46138,9,0
3274542,44632,1,0
3274542,35221,2,1
3274542,26620,3,0
3274542,7751,4,0
3274542,26520,5,0
3274542,7388,6,1
3274542,48779,7,0
3274542,6046,8,0
3274542,47114,9,0
3274542,24852,10,0
3274542,35101,11,0
3274542,41290,12,1
3274542,25986,13,0
3274542,31663,14,0
3274542,43227,15,0
3274542,15186,16,0
3274655,19678,1,0
3275368,35815,1,0
3275368,41458,2,0
3275368,12576,3,0
3275368,10753,4,0
3275368,17847,5,0
3275368,43182,6,0
3275368,6400,7,0
3275368,21137,8,0
3275368,17948,9,0
3275368,274,10,0
3275368,21903,11,1
3275368,19048,12,0
3275368,35887,13,0
3275368,10166,14,0
3275368,12658,15,0
3275368,12341,16,0
3275368,21405,17,0
3275368,1025,18,0
3275652,47209,1,1
3275652,42265,2,0
3275652,22935,3,0
3275652,45066,4,1
3275652,6975,5,0
3275652,36766,6,0
3275652,18479,7,0
3275652,42110,8,0
3276034,17858,1,0
3276034,26184,2,0
3276034,5636,3,0
3276034,3044,4,0
3276034,1950,5,0
3276327,14715,1,0
3276327,36534,2,0
3276327,32478,3,1
3276327,25017,4,0
3276327,12078,5,0
3276327,11755,6,0
3276327,10326,7,1
3276538,27845,1,1
3276538,21903,2,0
3276538,21810,3,1
3276538,16194,4,1
3276538,26324,5,1
3276586,35510,1,1
3276586,44359,2,0
3276586,30664,3,0
3276586,4605,4,0
3276586,2270,5,0
3276586,47209,6,1
3276697,2855,1,1
3276697,5646,2,0
3276697,329,3,1
3276697,26679,4,1
3276697,21903,5,1
3276697,39877,6,1
3276697,47209,7,1
3276697,17706,8,0
3276697,19508,9,0
3276697,21137,10,0
3276697,27966,11,0
3276697,27325,12,0
3276697,6182,13,0
3276861,31485,1,0
3276861,21137,2,0
3276861,31915,3,0
3276861,42242,4,0
3276861,2597,5,0
3276861,17758,6,0
3276861,31215,7,0
3276861,3957,8,0
3276861,2452,9,0
3276861,35105,10,0
3277706,14650,1,1
3277706,14084,2,1
3277706,9038,3,1
3277706,31338,4,1
3278302,41400,1,1
3278302,46562,2,1
3278302,10441,3,1
3278302,16135,4,0
3278343,21137,1,0
3278343,18296,2,0
3279990,39108,1,1
3279990,13176,2,1
3279990,47734,3,0
3279990,46720,4,1
3279990,21405,5,0
3279990,26315,6,1
3279990,22935,7,1
3279990,43768,8,1
3279990,10749,9,1
3279990,48679,10,0
3279990,15040,11,0
3279990,19048,12,0
3279990,33378,13,0
3279990,41149,14,0
3279990,20114,15,1
3279990,41259,16,0
3279990,31717,17,1
3279990,18609,18,0
3279990,44193,19,0
3280045,6234,1,0
3280045,16290,2,0
3280045,31528,3,0
3280045,49683,4,1
3280045,18288,5,1
3280045,26497,6,1
3280045,39509,7,0
3280045,9266,8,0
3280045,12980,9,0
3280205,24838,1,1
3280205,13176,2,1
3280205,25837,3,1
3280205,14947,4,1
3280205,21903,5,1
3280205,32655,6,1
3280205,40156,7,1
3280205,7361,8,1
3280205,41198,9,1
3280205,13838,10,0
3280205,13085,11,0
3280205,4799,12,0
3280205,33401,13,0
3280205,48450,14,0
3280205,24318,15,0
3280205,42699,16,0
3280205,49086,17,0
3280513,46650,1,1
3280513,31066,2,0
3280513,27418,3,0
3280513,37069,4,0
3280513,49098,5,0
3280513,8104,6,0
3280849,21137,1,1
3280849,49383,2,1
3280949,3962,1,1
3280949,13535,2,1
3280949,44632,3,1
3280949,34717,4,1
3280949,20638,5,1
3280949,6948,6,1
3280949,24062,7,1
3280949,39024,8,1
3280949,25533,9,1
3280949,16848,10,1
3280949,42585,11,1
3280949,30489,12,0
3280949,27521,13,1
3280949,8424,14,1
3281751,44449,1,1
3281751,890,2,1
3281751,4605,3,1
3281751,13176,4,1
3281751,40604,5,1
3281751,20842,6,1
3282313,8048,1,1
3282313,31506,2,0
3282313,24441,3,1
3282313,12341,4,1
3282313,21292,5,1
3282313,890,6,1
3282313,43352,7,0
3282313,34005,8,0
3282313,13525,9,0
3282313,13575,10,1
3282348,49235,1,1
3282348,35782,2,1
3282348,5785,3,1
3282348,16254,4,1
3282348,29091,5,1
3282348,25513,6,1
3282348,32843,7,1
3282348,33911,8,1
3282348,8056,9,1
3282348,19057,10,1
3282348,9076,11,1
3282348,11520,12,1
3282348,27531,13,0
3282348,24852,14,1
3282348,8277,15,1
3282348,23622,16,0
3282348,32466,17,1
3282348,9203,18,0
3282348,8710,19,0
3282348,37141,20,0
3282365,20754,1,1
3282365,28682,2,0
3282365,46886,3,0
3282365,14218,4,0
3282365,10369,5,0
3282365,22963,6,0
3282365,5450,7,1
3282365,24852,8,1
3282365,21137,9,1
3282365,45066,10,0
3282365,45007,11,0
3282365,37687,12,0
3282365,40350,13,0
3282365,32029,14,0
3282365,21497,15,1
3282365,31215,16,0
3282365,10173,17,0
3282634,24964,1,1
3282634,35264,2,0
3282634,4808,3,0
3282634,5769,4,1
3282634,41544,5,0
3282634,7862,6,0
3282634,21938,7,0
3282634,48813,8,0
3282733,13176,1,1
3282733,47209,2,1
3282733,27966,3,1
3282733,39275,4,1
3282733,26604,5,1
3282733,42536,6,1
3282733,21607,7,1
3282733,27554,8,0
3282733,19057,9,1
3283540,23909,1,1
3283540,34986,2,1
3283540,8898,3,1
3283540,3124,4,0
3283540,46673,5,0
3283540,25548,6,1
3283540,9829,7,1
3283540,38557,8,1
3283540,4832,9,1
3283540,5386,10,1
3283540,38548,11,1
3283540,9076,12,1
3283540,5985,13,0
3283540,18906,14,0
3283540,4580,15,0
3283540,37541,16,1
3283540,29487,17,0
3283540,11857,18,1
3283540,46572,19,0
3283540,48440,20,1
3283540,16436,21,0
3283540,44847,22,0
3283540,39484,23,1
3283540,36551,24,0
3283540,24390,25,0
3283540,7660,26,1
3283540,15947,27,0
3283540,40300,28,0
3283540,945,29,1
3283540,49176,30,1
3283540,11121,31,0
3283540,40285,32,1
3283558,12805,1,1
3283558,12980,2,1
3283558,1069,3,1
3283558,21929,4,1
3283558,46941,5,1
3283558,18534,6,1
3283648,27086,1,0
3283648,29987,2,1
3283648,10826,3,0
3283761,24852,1,1
3283761,22035,2,0
3283761,44632,3,0
3283761,24799,4,0
3283761,30727,5,0
3283761,36070,6,1
3283761,43772,7,1
3284295,37966,1,1
3284295,35921,2,1
3284556,36442,1,0
3284556,45447,2,0
3284556,31886,3,0
3284556,29752,4,1
3284556,35594,5,0
3284556,37276,6,0
3284556,8381,7,0
3284556,7260,8,0
3284556,28353,9,0
3284556,25504,10,0
3284682,7225,1,1
3284682,22935,2,1
3284682,27521,3,1
3284682,41220,4,1
3284682,42389,5,1
3284682,27104,6,1
3284682,19660,7,1
3284682,30391,8,1
3284682,34126,9,1
3284682,35946,10,1
3284682,10246,11,1
3284682,13497,12,1
3284682,33303,13,1
3284682,7515,14,1
3284682,9881,15,1
3284682,5031,16,1
3284682,7388,17,0
3284682,36180,18,0
3284682,36268,19,0
3284682,49,20,1
3284781,35206,1,0
3284781,43642,2,0
3284781,26040,3,1
3284781,43183,4,0
3284781,4595,5,0
3284781,32747,6,1
3284781,24852,7,1
3284781,33198,8,1
3284781,39950,9,0
3284781,43552,10,0
3284781,30696,11,1
3284781,49622,12,0
3284781,38233,13,0
3284781,48002,14,0
3284781,45135,15,0
3284781,32211,16,1
3284781,35181,17,1
3284781,45954,18,1
3284781,28248,19,0
3284781,49352,20,1
3285507,13176,1,1
3285507,37646,2,1
3285507,39877,3,1
3285507,45603,4,1
3285507,29926,5,1
3285507,30489,6,1
3285507,49235,7,1
3285507,39928,8,1
3285507,35951,9,1
3285507,32747,10,1
3285507,43961,11,1
3285507,27925,12,1
3285546,24852,1,1
3285546,10724,2,1
3285546,44514,3,0
3285546,12099,4,0
3285546,35420,5,0
3285546,9515,6,0
3285546,19893,7,0
3285669,41162,1,0
3285669,24852,2,1
3285669,21137,3,0
3285669,39275,4,1
3285669,41966,5,0
3285669,14897,6,1
3285669,8193,7,0
3285669,46354,8,1
3285669,41818,9,1
3285669,47966,10,1
3285669,33845,11,0
